label,ignition_lat,ignition_lon,ignition_time,timestep_index,datetime,elapsed_hours,wind_speed_mph,wind_dir_deg,temp_f,humidity_pct,weather_source,elevation_m,slope_pct,aspect_deg,fuel_model,canopy_cover_pct,canopy_height_m,canopy_base_m,canopy_density,fuel_depth_m,fuel_moist_1h,fuel_moist_10h,fuel_moist_100h,fuel_load_1h_kg_m2,fuel_load_10h_kg_m2,fuel_load_100h_kg_m2,fuel_sav_m2_m3,building_count,building_density_per_km2,avg_building_height_m,avg_building_width_m,avg_building_length_m,frac_wood_roof,frac_wood_siding,frac_combustable_deck,frac_closed_eaves,avg_vent_screens_in,frac_residential,frac_industrial,dominant_usage,bldg_building_radius_m,road_count,total_road_length_m,road_density_m_per_km2,nearest_road_m,frac_high_capacity,frac_residential_road,frac_paved,avg_road_width_m,avg_lanes,dominant_highway,road_road_radius_m
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,49,2024-10-28 17:30:00,24.5,7.6,238.0,36.5,72.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,50,2024-10-28 18:00:00,25.0,8.2,248.0,39.02,54.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,51,2024-10-28 18:30:00,25.5,8.2,248.0,39.02,54.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,52,2024-10-28 19:00:00,26.0,11.0,255.0,40.64,49.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,53,2024-10-28 19:30:00,26.5,11.0,255.0,40.64,49.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,54,2024-10-28 20:00:00,27.0,12.3,260.0,41.36,48.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,55,2024-10-28 20:30:00,27.5,12.3,260.0,41.36,48.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,56,2024-10-28 21:00:00,28.0,12.6,257.0,40.28,53.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,57,2024-10-28 21:30:00,28.5,12.6,257.0,40.28,53.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,58,2024-10-28 22:00:00,29.0,11.0,255.0,38.66,60.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,59,2024-10-28 22:30:00,29.5,11.0,255.0,38.66,60.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,60,2024-10-28 23:00:00,30.0,9.4,255.0,37.04,68.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,61,2024-10-28 23:30:00,30.5,9.4,255.0,37.04,68.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,62,2024-10-29 00:00:00,31.0,8.4,255.0,35.6,75.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,63,2024-10-29 00:30:00,31.5,8.4,255.0,35.6,75.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,64,2024-10-29 01:00:00,32.0,6.3,254.0,33.44,82.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,65,2024-10-29 01:30:00,32.5,6.3,254.0,33.44,82.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,66,2024-10-29 02:00:00,33.0,5.2,255.0,30.92,96.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,67,2024-10-29 02:30:00,33.5,5.2,255.0,30.92,96.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,68,2024-10-29 03:00:00,34.0,4.1,262.0,30.74,99.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,69,2024-10-29 03:30:00,34.5,4.1,262.0,30.74,99.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,70,2024-10-29 04:00:00,35.0,4.3,268.0,31.46,92.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,71,2024-10-29 04:30:00,35.5,4.3,268.0,31.46,92.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,72,2024-10-29 05:00:00,36.0,4.3,293.0,31.1,93.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,73,2024-10-29 05:30:00,36.5,4.3,293.0,31.1,93.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,74,2024-10-29 06:00:00,37.0,5.5,331.0,30.92,93.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,75,2024-10-29 06:30:00,37.5,5.5,331.0,30.92,93.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,76,2024-10-29 07:00:00,38.0,5.8,356.0,30.2,95.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,77,2024-10-29 07:30:00,38.5,5.8,356.0,30.2,95.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,78,2024-10-29 08:00:00,39.0,3.5,22.0,29.84,93.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,79,2024-10-29 08:30:00,39.5,3.5,22.0,29.84,93.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,80,2024-10-29 09:00:00,40.0,3.1,35.0,29.66,95.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,81,2024-10-29 09:30:00,40.5,3.1,35.0,29.66,95.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,82,2024-10-29 10:00:00,41.0,3.1,64.0,29.3,94.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,83,2024-10-29 10:30:00,41.5,3.1,64.0,29.3,94.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,84,2024-10-29 11:00:00,42.0,3.3,80.0,28.94,95.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,85,2024-10-29 11:30:00,42.5,3.3,80.0,28.94,95.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,86,2024-10-29 12:00:00,43.0,3.5,88.0,28.4,97.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,87,2024-10-29 12:30:00,43.5,3.5,88.0,28.4,97.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,88,2024-10-29 13:00:00,44.0,4.2,82.0,28.04,96.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,89,2024-10-29 13:30:00,44.5,4.2,82.0,28.04,96.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,90,2024-10-29 14:00:00,45.0,4.5,84.0,28.04,94.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,91,2024-10-29 14:30:00,45.5,4.5,84.0,28.04,94.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,92,2024-10-29 15:00:00,46.0,5.2,83.0,29.12,88.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,93,2024-10-29 15:30:00,46.5,5.2,83.0,29.12,88.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,94,2024-10-29 16:00:00,47.0,6.3,84.0,31.1,78.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,95,2024-10-29 16:30:00,47.5,6.3,84.0,31.1,78.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,96,2024-10-29 17:00:00,48.0,6.3,82.0,32.9,68.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,97,2024-10-29 17:30:00,48.5,6.3,82.0,32.9,68.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,98,2024-10-29 18:00:00,49.0,5.7,74.0,34.88,57.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,99,2024-10-29 18:30:00,49.5,5.7,74.0,34.88,57.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,100,2024-10-29 19:00:00,50.0,5.2,70.0,36.32,52.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,101,2024-10-29 19:30:00,50.5,5.2,70.0,36.32,52.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,102,2024-10-29 20:00:00,51.0,4.8,57.0,37.58,48.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,103,2024-10-29 20:30:00,51.5,4.8,57.0,37.58,48.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,104,2024-10-29 21:00:00,52.0,4.4,38.0,39.02,42.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,105,2024-10-29 21:30:00,52.5,4.4,38.0,39.02,42.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,106,2024-10-29 22:00:00,53.0,3.6,4.0,39.2,41.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
ignition_001,38.9014,-120.0306,2024-10-27T17:00:00+00:00,107,2024-10-29 22:30:00,53.5,3.6,4.0,39.2,41.0,open-meteo,2046.8358,18.4589,150.9806,144.0,1.0363,6.7598,3.2334,0.0746,,,,,,,,,609,48.46,5.7455,17.8736,16.9787,0.1084,0.6716,0.3186,0.3218,0.3752,0.9212,0.0082,Residential,2000,159,50479.9,4017.1,38.1,0.044,0.1132,0.2264,3.0,2.22,service,2000
